"","site","esd","ops","represented"
"35066","Intertidal rocky pools",1240.7009817988,1240.7009817988,1
"35067","Intertidal rocky pools",1240.7009817988,1240.7009817988,1
"35068","Intertidal rocky pools",1563.18528359354,1240.7009817988,1
"35069","Intertidal rocky pools",7489.87700807843,1240.7009817988,1
"35070","Intertidal rocky pools",8826.0820300688,1240.7009817988,1
"35071","Intertidal rocky pools",6592.20765050887,1240.7009817988,1
"35072","Intertidal rocky pools",8907.05978299811,1240.7009817988,1
"35073","Intertidal rocky pools",2673.00923514395,1240.7009817988,1
"35074","Intertidal rocky pools",6592.20765050887,2673.00923514395,1
"35075","Intertidal rocky pools",7489.87700807843,2673.00923514395,1
"35076","Intertidal rocky pools",8826.0820300688,2673.00923514395,1
"35077","Intertidal rocky pools",8907.05978299811,2673.00923514395,1
"35078","Intertidal rocky pools",11371.838961718,11371.838961718,1
"35079","Intertidal rocky pools",11371.838961718,6592.20765050887,1
"35080","Intertidal rocky pools",6592.20765050887,6592.20765050887,1
"35081","Intertidal rocky pools",11469.4560879701,6592.20765050887,1
"35082","Intertidal rocky pools",14233.972037602,6592.20765050887,1
"35083","Intertidal rocky pools",8907.05978299811,6592.20765050887,1
"35084","Intertidal rocky pools",11371.838961718,11469.4560879701,1
"35085","Intertidal rocky pools",11469.4560879701,11469.4560879701,1
"35086","Intertidal rocky pools",14233.972037602,11469.4560879701,1
"35087","Intertidal rocky pools",8907.05978299811,11469.4560879701,1
"35088","Intertidal rocky pools",11469.4560879701,2673.00923514395,1
"35089","Intertidal rocky pools",2673.00923514395,4243.13767178822,1
"35090","Intertidal rocky pools",11469.4560879701,4243.13767178822,1
"35091","Intertidal rocky pools",14233.972037602,4243.13767178822,1
"35092","Intertidal rocky pools",11371.838961718,4243.13767178822,1
"35093","Intertidal rocky pools",6592.20765050887,4243.13767178822,1
"35094","Intertidal rocky pools",7489.87700807843,4243.13767178822,1
"35095","Intertidal rocky pools",8826.0820300688,4243.13767178822,1
"35096","Intertidal rocky pools",8907.05978299811,4243.13767178822,1
"35097","Intertidal rocky pools",11371.838961718,3367.78060192126,1
"35098","Intertidal rocky pools",6592.20765050887,3367.78060192126,1
"35099","Intertidal rocky pools",11469.4560879701,3367.78060192126,1
"35100","Intertidal rocky pools",14233.972037602,3367.78060192126,1
"35101","Intertidal rocky pools",8907.05978299811,3367.78060192126,1
"35102","Intertidal rocky pools",11371.838961718,3855.1464208141,1
"35103","Intertidal rocky pools",6592.20765050887,3855.1464208141,1
"35104","Intertidal rocky pools",8907.05978299811,3855.1464208141,1
"35105","Intertidal rocky pools",6592.20765050887,1969.49004368539,1
"35106","Intertidal rocky pools",8907.05978299811,1969.49004368539,1
"35107","Intertidal rocky pools",11371.838961718,1969.49004368539,1
"35108","Intertidal rocky pools",6592.20765050887,3367.78060192126,1
"35109","Intertidal rocky pools",6592.20765050887,2759.29428187033,1
