"","site","esd","ops","represented"
"81","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"82","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"83","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"84","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"85","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"86","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"87","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"88","Cheseapeake Bay",6099.28903331609,1263.9094192693,1
"89","Cheseapeake Bay",6099.28903331609,689.84497523783,1
"90","Cheseapeake Bay",6099.28903331609,689.84497523783,1
"91","Cheseapeake Bay",6099.28903331609,2866.25253482416,0
"92","Cheseapeake Bay",6099.28903331609,1488.45709361679,1
"93","Cheseapeake Bay",6099.28903331609,1488.45709361679,1
"94","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"95","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"96","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"97","Cheseapeake Bay",6099.28903331609,2128.2883212486,0
"98","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"99","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"100","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"101","Cheseapeake Bay",6099.28903331609,1820.51150767554,0
"102","Cheseapeake Bay",6099.28903331609,1120.65654504901,1
"103","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"104","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"105","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"106","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"107","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"108","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"109","Cheseapeake Bay",6099.28903331609,1310.11510338598,1
"110","Cheseapeake Bay",6099.28903331609,1216.96814734343,1
"111","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"112","Cheseapeake Bay",6099.28903331609,510.352452090453,1
"113","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"114","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"115","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"116","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"117","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"118","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"119","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"120","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"121","Cheseapeake Bay",6099.28903331609,689.84497523783,1
"122","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"123","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"124","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"125","Cheseapeake Bay",6099.28903331609,424.667067731039,1
"126","Cheseapeake Bay",6099.28903331609,640.797457947204,1
"127","Cheseapeake Bay",6099.28903331609,7459.95710475882,0
"128","Cheseapeake Bay",6099.28903331609,10666.7091901272,0
"129","Cheseapeake Bay",6099.28903331609,8309.96286640391,0
"130","Cheseapeake Bay",424.667067731039,424.667067731039,0
"131","Cheseapeake Bay",424.667067731039,424.667067731039,0
"132","Cheseapeake Bay",424.667067731039,424.667067731039,0
"133","Cheseapeake Bay",424.667067731039,424.667067731039,0
"134","Cheseapeake Bay",424.667067731039,424.667067731039,0
"135","Cheseapeake Bay",424.667067731039,424.667067731039,0
"136","Cheseapeake Bay",424.667067731039,424.667067731039,0
"137","Cheseapeake Bay",424.667067731039,424.667067731039,0
"138","Cheseapeake Bay",424.667067731039,424.667067731039,0
"139","Cheseapeake Bay",424.667067731039,713.812643742727,0
"140","Cheseapeake Bay",424.667067731039,713.812643742727,0
"141","Cheseapeake Bay",424.667067731039,424.667067731039,0
"142","Cheseapeake Bay",424.667067731039,424.667067731039,0
"143","Cheseapeake Bay",424.667067731039,424.667067731039,0
"144","Cheseapeake Bay",424.667067731039,424.667067731039,0
"145","Cheseapeake Bay",424.667067731039,563.92626615601,0
"146","Cheseapeake Bay",424.667067731039,563.92626615601,0
"147","Cheseapeake Bay",424.667067731039,563.92626615601,0
"148","Cheseapeake Bay",424.667067731039,424.667067731039,0
"149","Cheseapeake Bay",424.667067731039,424.667067731039,0
"150","Cheseapeake Bay",424.667067731039,424.667067731039,0
"151","Cheseapeake Bay",424.667067731039,424.667067731039,0
"152","Cheseapeake Bay",424.667067731039,424.667067731039,0
"153","Cheseapeake Bay",424.667067731039,424.667067731039,0
"154","Cheseapeake Bay",424.667067731039,424.667067731039,0
"155","Cheseapeake Bay",424.667067731039,424.667067731039,0
"156","Cheseapeake Bay",424.667067731039,424.667067731039,0
"157","Cheseapeake Bay",424.667067731039,424.667067731039,0
"158","Cheseapeake Bay",424.667067731039,424.667067731039,0
"159","Cheseapeake Bay",424.667067731039,424.667067731039,0
"160","Cheseapeake Bay",424.667067731039,424.667067731039,0
"161","Cheseapeake Bay",424.667067731039,424.667067731039,0
"162","Cheseapeake Bay",424.667067731039,424.667067731039,0
"163","Cheseapeake Bay",424.667067731039,424.667067731039,0
"164","Cheseapeake Bay",424.667067731039,424.667067731039,0
"165","Cheseapeake Bay",424.667067731039,424.667067731039,0
"166","Cheseapeake Bay",424.667067731039,424.667067731039,0
"167","Cheseapeake Bay",424.667067731039,424.667067731039,0
"168","Cheseapeake Bay",424.667067731039,689.84497523783,0
"169","Cheseapeake Bay",424.667067731039,689.84497523783,0
"170","Cheseapeake Bay",424.667067731039,2866.25253482416,0
"171","Cheseapeake Bay",424.667067731039,1216.96814734343,0
"172","Cheseapeake Bay",424.667067731039,424.667067731039,0
"173","Cheseapeake Bay",424.667067731039,510.352452090453,0
"174","Cheseapeake Bay",424.667067731039,424.667067731039,0
"175","Cheseapeake Bay",424.667067731039,424.667067731039,0
"176","Cheseapeake Bay",424.667067731039,424.667067731039,0
"177","Cheseapeake Bay",424.667067731039,424.667067731039,0
"178","Cheseapeake Bay",424.667067731039,424.667067731039,0
"179","Cheseapeake Bay",424.667067731039,424.667067731039,0
"180","Cheseapeake Bay",424.667067731039,424.667067731039,0
"181","Cheseapeake Bay",424.667067731039,424.667067731039,0
"182","Cheseapeake Bay",424.667067731039,689.84497523783,0
"183","Cheseapeake Bay",424.667067731039,424.667067731039,0
"184","Cheseapeake Bay",424.667067731039,424.667067731039,0
"185","Cheseapeake Bay",424.667067731039,424.667067731039,0
"186","Cheseapeake Bay",424.667067731039,424.667067731039,0
"187","Cheseapeake Bay",424.667067731039,640.797457947204,0
"188","Cheseapeake Bay",424.667067731039,179.336809937898,0
"189","Cheseapeake Bay",424.667067731039,29.3218771352609,1
"190","Cheseapeake Bay",424.667067731039,424.667067731039,0
"191","Cheseapeake Bay",424.667067731039,424.667067731039,0
"192","Cheseapeake Bay",424.667067731039,424.667067731039,0
"193","Cheseapeake Bay",424.667067731039,424.667067731039,0
"194","Cheseapeake Bay",424.667067731039,424.667067731039,0
"195","Cheseapeake Bay",424.667067731039,424.667067731039,0
"196","Cheseapeake Bay",424.667067731039,424.667067731039,0
"197","Cheseapeake Bay",424.667067731039,424.667067731039,0
"198","Cheseapeake Bay",424.667067731039,424.667067731039,0
"199","Cheseapeake Bay",424.667067731039,713.812643742727,0
"200","Cheseapeake Bay",424.667067731039,713.812643742727,0
"201","Cheseapeake Bay",424.667067731039,424.667067731039,0
"202","Cheseapeake Bay",424.667067731039,424.667067731039,0
"203","Cheseapeake Bay",424.667067731039,424.667067731039,0
"204","Cheseapeake Bay",424.667067731039,424.667067731039,0
"205","Cheseapeake Bay",424.667067731039,563.92626615601,0
"206","Cheseapeake Bay",424.667067731039,563.92626615601,0
"207","Cheseapeake Bay",424.667067731039,563.92626615601,0
"208","Cheseapeake Bay",424.667067731039,424.667067731039,0
"209","Cheseapeake Bay",424.667067731039,424.667067731039,0
"210","Cheseapeake Bay",424.667067731039,424.667067731039,0
"211","Cheseapeake Bay",424.667067731039,424.667067731039,0
"212","Cheseapeake Bay",424.667067731039,424.667067731039,0
"213","Cheseapeake Bay",424.667067731039,424.667067731039,0
"214","Cheseapeake Bay",424.667067731039,424.667067731039,0
"215","Cheseapeake Bay",424.667067731039,424.667067731039,0
"216","Cheseapeake Bay",424.667067731039,424.667067731039,0
"217","Cheseapeake Bay",424.667067731039,424.667067731039,0
"218","Cheseapeake Bay",424.667067731039,424.667067731039,0
"219","Cheseapeake Bay",424.667067731039,424.667067731039,0
"220","Cheseapeake Bay",424.667067731039,424.667067731039,0
"221","Cheseapeake Bay",424.667067731039,424.667067731039,0
"222","Cheseapeake Bay",424.667067731039,424.667067731039,0
"223","Cheseapeake Bay",424.667067731039,424.667067731039,0
"224","Cheseapeake Bay",424.667067731039,424.667067731039,0
"225","Cheseapeake Bay",424.667067731039,424.667067731039,0
"226","Cheseapeake Bay",424.667067731039,424.667067731039,0
"227","Cheseapeake Bay",424.667067731039,424.667067731039,0
"228","Cheseapeake Bay",424.667067731039,689.84497523783,0
"229","Cheseapeake Bay",424.667067731039,689.84497523783,0
"230","Cheseapeake Bay",424.667067731039,2866.25253482416,0
"231","Cheseapeake Bay",424.667067731039,1216.96814734343,0
"232","Cheseapeake Bay",424.667067731039,424.667067731039,0
"233","Cheseapeake Bay",424.667067731039,510.352452090453,0
"234","Cheseapeake Bay",424.667067731039,424.667067731039,0
"235","Cheseapeake Bay",424.667067731039,424.667067731039,0
"236","Cheseapeake Bay",424.667067731039,424.667067731039,0
"237","Cheseapeake Bay",424.667067731039,424.667067731039,0
"238","Cheseapeake Bay",424.667067731039,424.667067731039,0
"239","Cheseapeake Bay",424.667067731039,424.667067731039,0
"240","Cheseapeake Bay",424.667067731039,424.667067731039,0
"241","Cheseapeake Bay",424.667067731039,424.667067731039,0
"242","Cheseapeake Bay",424.667067731039,689.84497523783,0
"243","Cheseapeake Bay",424.667067731039,424.667067731039,0
"244","Cheseapeake Bay",424.667067731039,424.667067731039,0
"245","Cheseapeake Bay",424.667067731039,424.667067731039,0
"246","Cheseapeake Bay",424.667067731039,424.667067731039,0
"247","Cheseapeake Bay",424.667067731039,640.797457947204,0
"248","Cheseapeake Bay",424.667067731039,179.336809937898,0
"249","Cheseapeake Bay",424.667067731039,29.3218771352609,1
"250","Cheseapeake Bay",424.667067731039,424.667067731039,0
"251","Cheseapeake Bay",424.667067731039,424.667067731039,0
"252","Cheseapeake Bay",424.667067731039,424.667067731039,0
"253","Cheseapeake Bay",424.667067731039,424.667067731039,0
"254","Cheseapeake Bay",424.667067731039,424.667067731039,0
"255","Cheseapeake Bay",424.667067731039,424.667067731039,0
"256","Cheseapeake Bay",424.667067731039,424.667067731039,0
"257","Cheseapeake Bay",424.667067731039,424.667067731039,0
"258","Cheseapeake Bay",424.667067731039,424.667067731039,0
"259","Cheseapeake Bay",424.667067731039,713.812643742727,0
"260","Cheseapeake Bay",424.667067731039,713.812643742727,0
"261","Cheseapeake Bay",424.667067731039,424.667067731039,0
"262","Cheseapeake Bay",424.667067731039,424.667067731039,0
"263","Cheseapeake Bay",424.667067731039,424.667067731039,0
"264","Cheseapeake Bay",424.667067731039,424.667067731039,0
"265","Cheseapeake Bay",424.667067731039,563.92626615601,0
"266","Cheseapeake Bay",424.667067731039,563.92626615601,0
"267","Cheseapeake Bay",424.667067731039,563.92626615601,0
"268","Cheseapeake Bay",424.667067731039,424.667067731039,0
"269","Cheseapeake Bay",424.667067731039,424.667067731039,0
"270","Cheseapeake Bay",424.667067731039,424.667067731039,0
"271","Cheseapeake Bay",424.667067731039,424.667067731039,0
"272","Cheseapeake Bay",424.667067731039,424.667067731039,0
"273","Cheseapeake Bay",424.667067731039,424.667067731039,0
"274","Cheseapeake Bay",424.667067731039,424.667067731039,0
"275","Cheseapeake Bay",424.667067731039,424.667067731039,0
"276","Cheseapeake Bay",424.667067731039,424.667067731039,0
"277","Cheseapeake Bay",424.667067731039,424.667067731039,0
"278","Cheseapeake Bay",424.667067731039,424.667067731039,0
"279","Cheseapeake Bay",424.667067731039,424.667067731039,0
"280","Cheseapeake Bay",424.667067731039,424.667067731039,0
"281","Cheseapeake Bay",424.667067731039,424.667067731039,0
"282","Cheseapeake Bay",424.667067731039,424.667067731039,0
"283","Cheseapeake Bay",424.667067731039,424.667067731039,0
"284","Cheseapeake Bay",424.667067731039,424.667067731039,0
"285","Cheseapeake Bay",424.667067731039,424.667067731039,0
"286","Cheseapeake Bay",424.667067731039,424.667067731039,0
"287","Cheseapeake Bay",424.667067731039,424.667067731039,0
"288","Cheseapeake Bay",424.667067731039,689.84497523783,0
"289","Cheseapeake Bay",424.667067731039,689.84497523783,0
"290","Cheseapeake Bay",424.667067731039,2866.25253482416,0
"291","Cheseapeake Bay",424.667067731039,1216.96814734343,0
"292","Cheseapeake Bay",424.667067731039,424.667067731039,0
"293","Cheseapeake Bay",424.667067731039,510.352452090453,0
"294","Cheseapeake Bay",424.667067731039,424.667067731039,0
"295","Cheseapeake Bay",424.667067731039,424.667067731039,0
"296","Cheseapeake Bay",424.667067731039,424.667067731039,0
"297","Cheseapeake Bay",424.667067731039,424.667067731039,0
"298","Cheseapeake Bay",424.667067731039,424.667067731039,0
"299","Cheseapeake Bay",424.667067731039,424.667067731039,0
"300","Cheseapeake Bay",424.667067731039,424.667067731039,0
"301","Cheseapeake Bay",424.667067731039,424.667067731039,0
"302","Cheseapeake Bay",424.667067731039,689.84497523783,0
"303","Cheseapeake Bay",424.667067731039,424.667067731039,0
"304","Cheseapeake Bay",424.667067731039,424.667067731039,0
"305","Cheseapeake Bay",424.667067731039,424.667067731039,0
"306","Cheseapeake Bay",424.667067731039,424.667067731039,0
"307","Cheseapeake Bay",424.667067731039,640.797457947204,0
"308","Cheseapeake Bay",424.667067731039,179.336809937898,0
"309","Cheseapeake Bay",424.667067731039,29.3218771352609,1
"310","Cheseapeake Bay",424.667067731039,424.667067731039,0
"311","Cheseapeake Bay",424.667067731039,424.667067731039,0
"312","Cheseapeake Bay",424.667067731039,424.667067731039,0
"313","Cheseapeake Bay",424.667067731039,424.667067731039,0
"314","Cheseapeake Bay",424.667067731039,424.667067731039,0
"315","Cheseapeake Bay",424.667067731039,424.667067731039,0
"316","Cheseapeake Bay",424.667067731039,424.667067731039,0
"317","Cheseapeake Bay",424.667067731039,424.667067731039,0
"318","Cheseapeake Bay",424.667067731039,424.667067731039,0
"319","Cheseapeake Bay",424.667067731039,713.812643742727,0
"320","Cheseapeake Bay",424.667067731039,713.812643742727,0
"321","Cheseapeake Bay",424.667067731039,424.667067731039,0
"322","Cheseapeake Bay",424.667067731039,424.667067731039,0
"323","Cheseapeake Bay",424.667067731039,424.667067731039,0
"324","Cheseapeake Bay",424.667067731039,424.667067731039,0
"325","Cheseapeake Bay",424.667067731039,563.92626615601,0
"326","Cheseapeake Bay",424.667067731039,563.92626615601,0
"327","Cheseapeake Bay",424.667067731039,563.92626615601,0
"328","Cheseapeake Bay",424.667067731039,424.667067731039,0
"329","Cheseapeake Bay",424.667067731039,424.667067731039,0
"330","Cheseapeake Bay",424.667067731039,424.667067731039,0
"331","Cheseapeake Bay",424.667067731039,424.667067731039,0
"332","Cheseapeake Bay",424.667067731039,424.667067731039,0
"333","Cheseapeake Bay",424.667067731039,424.667067731039,0
"334","Cheseapeake Bay",424.667067731039,424.667067731039,0
"335","Cheseapeake Bay",424.667067731039,424.667067731039,0
"336","Cheseapeake Bay",424.667067731039,424.667067731039,0
"337","Cheseapeake Bay",424.667067731039,424.667067731039,0
"338","Cheseapeake Bay",424.667067731039,424.667067731039,0
"339","Cheseapeake Bay",424.667067731039,424.667067731039,0
"340","Cheseapeake Bay",424.667067731039,424.667067731039,0
"341","Cheseapeake Bay",424.667067731039,424.667067731039,0
"342","Cheseapeake Bay",424.667067731039,424.667067731039,0
"343","Cheseapeake Bay",424.667067731039,424.667067731039,0
"344","Cheseapeake Bay",424.667067731039,424.667067731039,0
"345","Cheseapeake Bay",424.667067731039,424.667067731039,0
"346","Cheseapeake Bay",424.667067731039,424.667067731039,0
"347","Cheseapeake Bay",424.667067731039,424.667067731039,0
"348","Cheseapeake Bay",424.667067731039,689.84497523783,0
"349","Cheseapeake Bay",424.667067731039,689.84497523783,0
"350","Cheseapeake Bay",424.667067731039,2866.25253482416,0
"351","Cheseapeake Bay",424.667067731039,1216.96814734343,0
"352","Cheseapeake Bay",424.667067731039,424.667067731039,0
"353","Cheseapeake Bay",424.667067731039,510.352452090453,0
"354","Cheseapeake Bay",424.667067731039,424.667067731039,0
"355","Cheseapeake Bay",424.667067731039,424.667067731039,0
"356","Cheseapeake Bay",424.667067731039,424.667067731039,0
"357","Cheseapeake Bay",424.667067731039,424.667067731039,0
"358","Cheseapeake Bay",424.667067731039,424.667067731039,0
"359","Cheseapeake Bay",424.667067731039,424.667067731039,0
"360","Cheseapeake Bay",424.667067731039,424.667067731039,0
"361","Cheseapeake Bay",424.667067731039,424.667067731039,0
"362","Cheseapeake Bay",424.667067731039,689.84497523783,0
"363","Cheseapeake Bay",424.667067731039,424.667067731039,0
"364","Cheseapeake Bay",424.667067731039,424.667067731039,0
"365","Cheseapeake Bay",424.667067731039,424.667067731039,0
"366","Cheseapeake Bay",424.667067731039,424.667067731039,0
"367","Cheseapeake Bay",424.667067731039,640.797457947204,0
"368","Cheseapeake Bay",424.667067731039,179.336809937898,0
"369","Cheseapeake Bay",424.667067731039,29.3218771352609,1
"370","Cheseapeake Bay",424.667067731039,424.667067731039,0
"371","Cheseapeake Bay",424.667067731039,424.667067731039,0
"372","Cheseapeake Bay",424.667067731039,424.667067731039,0
"373","Cheseapeake Bay",424.667067731039,424.667067731039,0
"374","Cheseapeake Bay",424.667067731039,424.667067731039,0
"375","Cheseapeake Bay",424.667067731039,424.667067731039,0
"376","Cheseapeake Bay",424.667067731039,424.667067731039,0
"377","Cheseapeake Bay",424.667067731039,424.667067731039,0
"378","Cheseapeake Bay",424.667067731039,424.667067731039,0
"379","Cheseapeake Bay",424.667067731039,713.812643742727,0
"380","Cheseapeake Bay",424.667067731039,713.812643742727,0
"381","Cheseapeake Bay",424.667067731039,424.667067731039,0
"382","Cheseapeake Bay",424.667067731039,424.667067731039,0
"383","Cheseapeake Bay",424.667067731039,424.667067731039,0
"384","Cheseapeake Bay",424.667067731039,424.667067731039,0
"385","Cheseapeake Bay",424.667067731039,563.92626615601,0
"386","Cheseapeake Bay",424.667067731039,563.92626615601,0
"387","Cheseapeake Bay",424.667067731039,563.92626615601,0
"388","Cheseapeake Bay",424.667067731039,424.667067731039,0
"389","Cheseapeake Bay",424.667067731039,424.667067731039,0
"390","Cheseapeake Bay",424.667067731039,424.667067731039,0
"391","Cheseapeake Bay",424.667067731039,424.667067731039,0
"392","Cheseapeake Bay",424.667067731039,424.667067731039,0
"393","Cheseapeake Bay",424.667067731039,424.667067731039,0
"394","Cheseapeake Bay",424.667067731039,424.667067731039,0
"395","Cheseapeake Bay",424.667067731039,424.667067731039,0
"396","Cheseapeake Bay",424.667067731039,424.667067731039,0
"397","Cheseapeake Bay",424.667067731039,424.667067731039,0
"398","Cheseapeake Bay",424.667067731039,424.667067731039,0
"399","Cheseapeake Bay",424.667067731039,424.667067731039,0
"400","Cheseapeake Bay",424.667067731039,424.667067731039,0
"401","Cheseapeake Bay",424.667067731039,424.667067731039,0
"402","Cheseapeake Bay",424.667067731039,424.667067731039,0
"403","Cheseapeake Bay",424.667067731039,424.667067731039,0
"404","Cheseapeake Bay",424.667067731039,424.667067731039,0
"405","Cheseapeake Bay",424.667067731039,424.667067731039,0
"406","Cheseapeake Bay",424.667067731039,424.667067731039,0
"407","Cheseapeake Bay",424.667067731039,424.667067731039,0
"408","Cheseapeake Bay",424.667067731039,689.84497523783,0
"409","Cheseapeake Bay",424.667067731039,689.84497523783,0
"410","Cheseapeake Bay",424.667067731039,2866.25253482416,0
"411","Cheseapeake Bay",424.667067731039,1216.96814734343,0
"412","Cheseapeake Bay",424.667067731039,424.667067731039,0
"413","Cheseapeake Bay",424.667067731039,510.352452090453,0
"414","Cheseapeake Bay",424.667067731039,424.667067731039,0
"415","Cheseapeake Bay",424.667067731039,424.667067731039,0
"416","Cheseapeake Bay",424.667067731039,424.667067731039,0
"417","Cheseapeake Bay",424.667067731039,424.667067731039,0
"418","Cheseapeake Bay",424.667067731039,424.667067731039,0
"419","Cheseapeake Bay",424.667067731039,424.667067731039,0
"420","Cheseapeake Bay",424.667067731039,424.667067731039,0
"421","Cheseapeake Bay",424.667067731039,424.667067731039,0
"422","Cheseapeake Bay",424.667067731039,689.84497523783,0
"423","Cheseapeake Bay",424.667067731039,424.667067731039,0
"424","Cheseapeake Bay",424.667067731039,424.667067731039,0
"425","Cheseapeake Bay",424.667067731039,424.667067731039,0
"426","Cheseapeake Bay",424.667067731039,424.667067731039,0
"427","Cheseapeake Bay",424.667067731039,640.797457947204,0
"428","Cheseapeake Bay",424.667067731039,179.336809937898,0
"429","Cheseapeake Bay",424.667067731039,29.3218771352609,1
"430","Cheseapeake Bay",424.667067731039,424.667067731039,0
"431","Cheseapeake Bay",424.667067731039,424.667067731039,0
"432","Cheseapeake Bay",424.667067731039,424.667067731039,0
"433","Cheseapeake Bay",424.667067731039,424.667067731039,0
"434","Cheseapeake Bay",424.667067731039,424.667067731039,0
"435","Cheseapeake Bay",424.667067731039,424.667067731039,0
"436","Cheseapeake Bay",424.667067731039,424.667067731039,0
"437","Cheseapeake Bay",424.667067731039,424.667067731039,0
"438","Cheseapeake Bay",424.667067731039,424.667067731039,0
"439","Cheseapeake Bay",424.667067731039,713.812643742727,0
"440","Cheseapeake Bay",424.667067731039,713.812643742727,0
"441","Cheseapeake Bay",424.667067731039,424.667067731039,0
"442","Cheseapeake Bay",424.667067731039,424.667067731039,0
"443","Cheseapeake Bay",424.667067731039,424.667067731039,0
"444","Cheseapeake Bay",424.667067731039,424.667067731039,0
"445","Cheseapeake Bay",424.667067731039,563.92626615601,0
"446","Cheseapeake Bay",424.667067731039,563.92626615601,0
"447","Cheseapeake Bay",424.667067731039,563.92626615601,0
"448","Cheseapeake Bay",424.667067731039,424.667067731039,0
"449","Cheseapeake Bay",424.667067731039,424.667067731039,0
"450","Cheseapeake Bay",424.667067731039,424.667067731039,0
"451","Cheseapeake Bay",424.667067731039,424.667067731039,0
"452","Cheseapeake Bay",424.667067731039,424.667067731039,0
"453","Cheseapeake Bay",424.667067731039,424.667067731039,0
"454","Cheseapeake Bay",424.667067731039,424.667067731039,0
"455","Cheseapeake Bay",424.667067731039,424.667067731039,0
"456","Cheseapeake Bay",424.667067731039,424.667067731039,0
"457","Cheseapeake Bay",424.667067731039,424.667067731039,0
"458","Cheseapeake Bay",424.667067731039,424.667067731039,0
"459","Cheseapeake Bay",424.667067731039,424.667067731039,0
"460","Cheseapeake Bay",424.667067731039,424.667067731039,0
